gene,gene_identifier,card_id,gene_name_family_desc,gene_name_family,gene_type,resistance_class,resistance_drug,combo
blaTEM-141,blaTEM-141,TEM-141,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-141 piperacillin_tazobactam
blaTEM-141,blaTEM-141,TEM-141,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-141 ticarcillin
blaTEM-141,blaTEM-141,TEM-141,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-141 ticarcillin_clavulanic_acid
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-150 amoxicillin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-150 amoxicillin_clavulanic_acid
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-150 ampicillin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-150 cefazolin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-150 cefovecin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-150 cefpodoxime
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-150 ceftazidime
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-150 ceftiofur
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-150 cephalexin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-150 cephalothin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-150 imipenem
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-150 oxacillin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-150 penicillin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-150 piperacillin_tazobactam
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-150 ticarcillin
blaTEM-150,blaTEM-150,TEM-150,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-150 ticarcillin_clavulanic_acid
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-1A amoxicillin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-1A amoxicillin_clavulanic_acid
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-1A ampicillin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-1A cefazolin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-1A cefovecin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-1A cefpodoxime
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-1A ceftazidime
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-1A ceftiofur
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-1A cephalexin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-1A cephalothin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-1A imipenem
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-1A oxacillin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-1A penicillin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-1A piperacillin_tazobactam
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-1A ticarcillin
blaTEM-1A,blaTEM-1A,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-1A ticarcillin_clavulanic_acid
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-1B amoxicillin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-1B amoxicillin_clavulanic_acid
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-1B ampicillin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-1B cefazolin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-1B cefovecin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-1B cefpodoxime
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-1B ceftazidime
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-1B ceftiofur
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-1B cephalexin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-1B cephalothin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-1B imipenem
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-1B oxacillin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-1B penicillin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-1B piperacillin_tazobactam
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-1B ticarcillin
blaTEM-1B,blaTEM-1B,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-1B ticarcillin_clavulanic_acid
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-1C amoxicillin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-1C amoxicillin_clavulanic_acid
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-1C ampicillin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-1C cefazolin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-1C cefovecin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-1C cefpodoxime
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-1C ceftazidime
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-1C ceftiofur
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-1C cephalexin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-1C cephalothin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-1C imipenem
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-1C oxacillin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-1C penicillin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-1C piperacillin_tazobactam
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-1C ticarcillin
blaTEM-1C,blaTEM-1C,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-1C ticarcillin_clavulanic_acid
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-1D amoxicillin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-1D amoxicillin_clavulanic_acid
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-1D ampicillin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-1D cefazolin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-1D cefovecin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-1D cefpodoxime
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-1D ceftazidime
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-1D ceftiofur
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-1D cephalexin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-1D cephalothin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-1D imipenem
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-1D oxacillin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-1D penicillin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-1D piperacillin_tazobactam
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-1D ticarcillin
blaTEM-1D,blaTEM-1D,TEM-1,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-1D ticarcillin_clavulanic_acid
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-235 amoxicillin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-235 amoxicillin_clavulanic_acid
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-235 ampicillin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-235 cefazolin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-235 cefovecin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-235 cefpodoxime
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-235 ceftazidime
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-235 ceftiofur
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-235 cephalexin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-235 cephalothin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-235 imipenem
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-235 oxacillin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-235 penicillin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-235 piperacillin_tazobactam
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-235 ticarcillin
blaTEM-235,blaTEM-235,TEM-235,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-235 ticarcillin_clavulanic_acid
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-32 amoxicillin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-32 amoxicillin_clavulanic_acid
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-32 ampicillin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-32 cefazolin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-32 cefovecin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-32 cefpodoxime
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-32 ceftazidime
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-32 ceftiofur
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-32 cephalexin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-32 cephalothin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-32 imipenem
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-32 oxacillin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-32 penicillin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-32 piperacillin_tazobactam
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-32 ticarcillin
blaTEM-32,blaTEM-32,TEM-32,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-32 ticarcillin_clavulanic_acid
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-34 amoxicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-34 amoxicillin_clavulanic_acid
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-34 ampicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-34 cefazolin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-34 cefovecin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-34 cefpodoxime
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-34 ceftazidime
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-34 ceftiofur
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-34 cephalexin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-34 cephalothin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-34 imipenem
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-34 oxacillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-34 penicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-34 piperacillin_tazobactam
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-34 ticarcillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-34 ticarcillin_clavulanic_acid
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-34 amoxicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-34 amoxicillin_clavulanic_acid
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-34 ampicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-34 cefazolin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-34 cefovecin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-34 cefpodoxime
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-34 ceftazidime
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-34 ceftiofur
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-34 cephalexin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-34 cephalothin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-34 imipenem
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-34 oxacillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-34 penicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-34 piperacillin_tazobactam
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-34 ticarcillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-34 ticarcillin_clavulanic_acid
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin,blaTEM-34 amoxicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaTEM-34 amoxicillin_clavulanic_acid
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ampicillin,blaTEM-34 ampicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefazolin,blaTEM-34 cefazolin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefovecin,blaTEM-34 cefovecin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cefpodoxime,blaTEM-34 cefpodoxime
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftazidime,blaTEM-34 ceftazidime
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ceftiofur,blaTEM-34 ceftiofur
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalexin,blaTEM-34 cephalexin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,cephalothin,blaTEM-34 cephalothin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,imipenem,blaTEM-34 imipenem
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,oxacillin,blaTEM-34 oxacillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,penicillin,blaTEM-34 penicillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,piperacillin_tazobactam,blaTEM-34 piperacillin_tazobactam
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin,blaTEM-34 ticarcillin
blaTEM-34,blaTEM-34,TEM-34,TEM beta-lactamase,TEM,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaTEM-34 ticarcillin_clavulanic_acid
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,amoxicillin,blaZ amoxicillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaZ amoxicillin_clavulanic_acid
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ampicillin,blaZ ampicillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cefazolin,blaZ cefazolin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cefovecin,blaZ cefovecin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cefpodoxime,blaZ cefpodoxime
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ceftazidime,blaZ ceftazidime
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ceftiofur,blaZ ceftiofur
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cephalexin,blaZ cephalexin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cephalothin,blaZ cephalothin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,imipenem,blaZ imipenem
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,oxacillin,blaZ oxacillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,penicillin,blaZ penicillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,piperacillin_tazobactam,blaZ piperacillin_tazobactam
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ticarcillin,blaZ ticarcillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ticarcillin_clavulanic_acid,blaZ ticarcillin_clavulanic_acid
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,amoxicillin,blaZ amoxicillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,amoxicillin_clavulanic_acid,blaZ amoxicillin_clavulanic_acid
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ampicillin,blaZ ampicillin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cefazolin,blaZ cefazolin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cefovecin,blaZ cefovecin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cefpodoxime,blaZ cefpodoxime
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ceftazidime,blaZ ceftazidime
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,ceftiofur,blaZ ceftiofur
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cephalexin,blaZ cephalexin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,cephalothin,blaZ cephalothin
blaZ,blaZ,blaZ beta-lactamase,blaZ beta-lactamase,blaZ,chromosome,beta-lactam,imipenem,blaZ imipenem
