mic_id,breakpoint,model,host_animal_common,.metric,.estimator,.estimate
trimethoprim_sulfamethoxazole,ecoff,Full,chicken,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,chicken,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,dog,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,dog,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,dog,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,dog,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,dog,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,dog,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,horse,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,horse,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,horse,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,horse,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,horse,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,horse,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Full,turkey,spec,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,turkey,sens,binary,0.7777777777777778
trimethoprim_sulfamethoxazole,ecoff,Full,turkey,ppv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,turkey,npv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Full,turkey,accuracy,binary,0.7777777777777778
trimethoprim_sulfamethoxazole,ecoff,Full,turkey,f_meas,binary,0.8750000000000001
amoxicillin,ecoff,Full,chicken,spec,binary,1
amoxicillin,ecoff,Full,chicken,sens,binary,1
amoxicillin,ecoff,Full,chicken,ppv,binary,1
amoxicillin,ecoff,Full,chicken,npv,binary,1
amoxicillin,ecoff,Full,chicken,accuracy,binary,1
amoxicillin,ecoff,Full,chicken,f_meas,binary,1
ceftiofur,ecoff,Full,chicken,spec,binary,0
ceftiofur,ecoff,Full,chicken,sens,binary,0.9444444444444444
ceftiofur,ecoff,Full,chicken,ppv,binary,0.9444444444444444
ceftiofur,ecoff,Full,chicken,npv,binary,0
ceftiofur,ecoff,Full,chicken,accuracy,binary,0.8947368421052632
ceftiofur,ecoff,Full,chicken,f_meas,binary,0.9444444444444444
ceftiofur,ecoff,Full,horse,spec,binary,0.625
ceftiofur,ecoff,Full,horse,sens,binary,1
ceftiofur,ecoff,Full,horse,ppv,binary,0.88
ceftiofur,ecoff,Full,horse,npv,binary,1
ceftiofur,ecoff,Full,horse,accuracy,binary,0.9
ceftiofur,ecoff,Full,horse,f_meas,binary,0.9361702127659575
ceftiofur,ecoff,Full,swine,spec,binary,1
ceftiofur,ecoff,Full,swine,sens,binary,0.9444444444444444
ceftiofur,ecoff,Full,swine,ppv,binary,1
ceftiofur,ecoff,Full,swine,npv,binary,0.8333333333333333
ceftiofur,ecoff,Full,swine,accuracy,binary,0.9565217391304348
ceftiofur,ecoff,Full,swine,f_meas,binary,0.9714285714285714
ceftiofur,ecoff,Full,turkey,spec,binary,1
ceftiofur,ecoff,Full,turkey,sens,binary,1
ceftiofur,ecoff,Full,turkey,ppv,binary,1
ceftiofur,ecoff,Full,turkey,npv,binary,1
ceftiofur,ecoff,Full,turkey,accuracy,binary,1
ceftiofur,ecoff,Full,turkey,f_meas,binary,1
neomycin,ecoff,Full,cattle,spec,binary,0.6875
neomycin,ecoff,Full,cattle,sens,binary,1
neomycin,ecoff,Full,cattle,ppv,binary,0.8214285714285714
neomycin,ecoff,Full,cattle,npv,binary,1
neomycin,ecoff,Full,cattle,accuracy,binary,0.8717948717948718
neomycin,ecoff,Full,cattle,f_meas,binary,0.9019607843137255
neomycin,ecoff,Full,chicken,spec,binary,1
neomycin,ecoff,Full,chicken,sens,binary,1
neomycin,ecoff,Full,chicken,ppv,binary,1
neomycin,ecoff,Full,chicken,npv,binary,1
neomycin,ecoff,Full,chicken,accuracy,binary,1
neomycin,ecoff,Full,chicken,f_meas,binary,1
neomycin,ecoff,Full,swine,spec,binary,0.8333333333333334
neomycin,ecoff,Full,swine,sens,binary,1
neomycin,ecoff,Full,swine,ppv,binary,0.9411764705882354
neomycin,ecoff,Full,swine,npv,binary,1
neomycin,ecoff,Full,swine,accuracy,binary,0.9545454545454546
neomycin,ecoff,Full,swine,f_meas,binary,0.9696969696969697
spectinomycin,ecoff,Full,cattle,spec,binary,1
spectinomycin,ecoff,Full,cattle,sens,binary,1
spectinomycin,ecoff,Full,cattle,ppv,binary,1
spectinomycin,ecoff,Full,cattle,npv,binary,1
spectinomycin,ecoff,Full,cattle,accuracy,binary,1
spectinomycin,ecoff,Full,cattle,f_meas,binary,1
spectinomycin,ecoff,Full,chicken,spec,binary,0.8571428571428571
spectinomycin,ecoff,Full,chicken,sens,binary,1
spectinomycin,ecoff,Full,chicken,ppv,binary,0.9523809523809523
spectinomycin,ecoff,Full,chicken,npv,binary,1
spectinomycin,ecoff,Full,chicken,accuracy,binary,0.9629629629629629
spectinomycin,ecoff,Full,chicken,f_meas,binary,0.975609756097561
spectinomycin,ecoff,Full,swine,spec,binary,0.8
spectinomycin,ecoff,Full,swine,sens,binary,0.7692307692307693
spectinomycin,ecoff,Full,swine,ppv,binary,0.9090909090909091
spectinomycin,ecoff,Full,swine,npv,binary,0.5714285714285715
spectinomycin,ecoff,Full,swine,accuracy,binary,0.7777777777777778
spectinomycin,ecoff,Full,swine,f_meas,binary,0.8333333333333333
streptomycin,ecoff,Full,chicken,spec,binary,0.16666666666666666
streptomycin,ecoff,Full,chicken,sens,binary,0.9411764705882353
streptomycin,ecoff,Full,chicken,ppv,binary,0.7619047619047619
streptomycin,ecoff,Full,chicken,npv,binary,0.5
streptomycin,ecoff,Full,chicken,accuracy,binary,0.7391304347826086
streptomycin,ecoff,Full,chicken,f_meas,binary,0.8421052631578947
ticarcillin_clavulanic_acid,ecoff,Full,horse,spec,binary,0.8
ticarcillin_clavulanic_acid,ecoff,Full,horse,sens,binary,0.8
ticarcillin_clavulanic_acid,ecoff,Full,horse,ppv,binary,0.9523809523809524
ticarcillin_clavulanic_acid,ecoff,Full,horse,npv,binary,0.4444444444444444
ticarcillin_clavulanic_acid,ecoff,Full,horse,accuracy,binary,0.8
ticarcillin_clavulanic_acid,ecoff,Full,horse,f_meas,binary,0.8695652173913043
amikacin,clsi,Only-Count,dog,spec,binary,1
amikacin,clsi,Only-Count,dog,sens,binary,1
amikacin,clsi,Only-Count,dog,ppv,binary,1
amikacin,clsi,Only-Count,dog,npv,binary,1
amikacin,clsi,Only-Count,dog,accuracy,binary,1
amikacin,clsi,Only-Count,dog,f_meas,binary,1
amoxicillin_clavulanic_acid,clsi,Only-Count,dog,spec,binary,0.96
amoxicillin_clavulanic_acid,clsi,Only-Count,dog,sens,binary,0.45454545454545453
amoxicillin_clavulanic_acid,clsi,Only-Count,dog,ppv,binary,0.8333333333333333
amoxicillin_clavulanic_acid,clsi,Only-Count,dog,npv,binary,0.8
amoxicillin_clavulanic_acid,clsi,Only-Count,dog,accuracy,binary,0.8055555555555556
amoxicillin_clavulanic_acid,clsi,Only-Count,dog,f_meas,binary,0.5882352941176471
ampicillin,clsi,Only-Count,cattle,spec,binary,1
ampicillin,clsi,Only-Count,cattle,sens,binary,NA
ampicillin,clsi,Only-Count,cattle,ppv,binary,NA
ampicillin,clsi,Only-Count,cattle,npv,binary,NA
ampicillin,clsi,Only-Count,cattle,accuracy,binary,1
ampicillin,clsi,Only-Count,cattle,f_meas,binary,NA
ampicillin,clsi,Only-Count,dog,spec,binary,0.96875
ampicillin,clsi,Only-Count,dog,sens,binary,0.125
ampicillin,clsi,Only-Count,dog,ppv,binary,0.5
ampicillin,clsi,Only-Count,dog,npv,binary,0.8157894736842105
ampicillin,clsi,Only-Count,dog,accuracy,binary,0.8
ampicillin,clsi,Only-Count,dog,f_meas,binary,0.2
ampicillin,clsi,Only-Count,horse,spec,binary,1
ampicillin,clsi,Only-Count,horse,sens,binary,NA
ampicillin,clsi,Only-Count,horse,ppv,binary,NA
ampicillin,clsi,Only-Count,horse,npv,binary,NA
ampicillin,clsi,Only-Count,horse,accuracy,binary,1
ampicillin,clsi,Only-Count,horse,f_meas,binary,NA
cefazolin,clsi,Only-Count,dog,spec,binary,0.631578947368421
cefazolin,clsi,Only-Count,dog,sens,binary,0.9090909090909091
cefazolin,clsi,Only-Count,dog,ppv,binary,0.7407407407407407
cefazolin,clsi,Only-Count,dog,npv,binary,0.857142857142857
cefazolin,clsi,Only-Count,dog,accuracy,binary,0.7804878048780488
cefazolin,clsi,Only-Count,dog,f_meas,binary,0.8163265306122449
cefovecin,clsi,Only-Count,cat,spec,binary,0.5
cefovecin,clsi,Only-Count,cat,sens,binary,1
cefovecin,clsi,Only-Count,cat,ppv,binary,0.9166666666666666
cefovecin,clsi,Only-Count,cat,npv,binary,1
cefovecin,clsi,Only-Count,cat,accuracy,binary,0.9230769230769231
cefovecin,clsi,Only-Count,cat,f_meas,binary,0.9565217391304348
cefpodoxime,clsi,Only-Count,dog,spec,binary,0.7692307692307693
cefpodoxime,clsi,Only-Count,dog,sens,binary,0.9230769230769231
cefpodoxime,clsi,Only-Count,dog,ppv,binary,0.888888888888889
cefpodoxime,clsi,Only-Count,dog,npv,binary,0.8333333333333334
cefpodoxime,clsi,Only-Count,dog,accuracy,binary,0.8717948717948718
cefpodoxime,clsi,Only-Count,dog,f_meas,binary,0.9056603773584906
ceftazidime,clsi,Only-Count,dog,spec,binary,0.5555555555555556
ceftazidime,clsi,Only-Count,dog,sens,binary,1
ceftazidime,clsi,Only-Count,dog,ppv,binary,0.8095238095238095
ceftazidime,clsi,Only-Count,dog,npv,binary,1
ceftazidime,clsi,Only-Count,dog,accuracy,binary,0.8461538461538461
ceftazidime,clsi,Only-Count,dog,f_meas,binary,0.8947368421052632
cephalexin,clsi,Only-Count,dog,spec,binary,1
cephalexin,clsi,Only-Count,dog,sens,binary,0.18181818181818182
cephalexin,clsi,Only-Count,dog,ppv,binary,1
cephalexin,clsi,Only-Count,dog,npv,binary,0.7272727272727273
cephalexin,clsi,Only-Count,dog,accuracy,binary,0.7428571428571429
cephalexin,clsi,Only-Count,dog,f_meas,binary,0.3076923076923077
enrofloxacin,clsi,Only-Count,cat,spec,binary,1
enrofloxacin,clsi,Only-Count,cat,sens,binary,1
enrofloxacin,clsi,Only-Count,cat,ppv,binary,1
enrofloxacin,clsi,Only-Count,cat,npv,binary,1
enrofloxacin,clsi,Only-Count,cat,accuracy,binary,1
enrofloxacin,clsi,Only-Count,cat,f_meas,binary,1
enrofloxacin,clsi,Only-Count,chicken,spec,binary,1
enrofloxacin,clsi,Only-Count,chicken,sens,binary,1
enrofloxacin,clsi,Only-Count,chicken,ppv,binary,1
enrofloxacin,clsi,Only-Count,chicken,npv,binary,1
enrofloxacin,clsi,Only-Count,chicken,accuracy,binary,1
enrofloxacin,clsi,Only-Count,chicken,f_meas,binary,1
enrofloxacin,clsi,Only-Count,dog,spec,binary,1
enrofloxacin,clsi,Only-Count,dog,sens,binary,1
enrofloxacin,clsi,Only-Count,dog,ppv,binary,1
enrofloxacin,clsi,Only-Count,dog,npv,binary,1
enrofloxacin,clsi,Only-Count,dog,accuracy,binary,1
enrofloxacin,clsi,Only-Count,dog,f_meas,binary,1
enrofloxacin,clsi,Only-Count,turkey,spec,binary,1
enrofloxacin,clsi,Only-Count,turkey,sens,binary,1
enrofloxacin,clsi,Only-Count,turkey,ppv,binary,1
enrofloxacin,clsi,Only-Count,turkey,npv,binary,1
enrofloxacin,clsi,Only-Count,turkey,accuracy,binary,1
enrofloxacin,clsi,Only-Count,turkey,f_meas,binary,1
gentamicin,clsi,Only-Count,dog,spec,binary,1
gentamicin,clsi,Only-Count,dog,sens,binary,0.9642857142857143
gentamicin,clsi,Only-Count,dog,ppv,binary,1
gentamicin,clsi,Only-Count,dog,npv,binary,0.8333333333333335
gentamicin,clsi,Only-Count,dog,accuracy,binary,0.9696969696969697
gentamicin,clsi,Only-Count,dog,f_meas,binary,0.9818181818181818
marbofloxacin,clsi,Only-Count,dog,spec,binary,1
marbofloxacin,clsi,Only-Count,dog,sens,binary,0.9642857142857143
marbofloxacin,clsi,Only-Count,dog,ppv,binary,1
marbofloxacin,clsi,Only-Count,dog,npv,binary,0.9090909090909092
marbofloxacin,clsi,Only-Count,dog,accuracy,binary,0.9736842105263158
marbofloxacin,clsi,Only-Count,dog,f_meas,binary,0.9818181818181818
orbifloxacin,clsi,Only-Count,dog,spec,binary,1
orbifloxacin,clsi,Only-Count,dog,sens,binary,1
orbifloxacin,clsi,Only-Count,dog,ppv,binary,1
orbifloxacin,clsi,Only-Count,dog,npv,binary,1
orbifloxacin,clsi,Only-Count,dog,accuracy,binary,1
orbifloxacin,clsi,Only-Count,dog,f_meas,binary,1
piperacillin_tazobactam,clsi,Only-Count,dog,spec,binary,0
piperacillin_tazobactam,clsi,Only-Count,dog,sens,binary,1
piperacillin_tazobactam,clsi,Only-Count,dog,ppv,binary,0.9487179487179487
piperacillin_tazobactam,clsi,Only-Count,dog,npv,binary,NA
piperacillin_tazobactam,clsi,Only-Count,dog,accuracy,binary,0.9487179487179487
piperacillin_tazobactam,clsi,Only-Count,dog,f_meas,binary,0.9736842105263158
pradofloxacin,clsi,Only-Count,dog,spec,binary,1
pradofloxacin,clsi,Only-Count,dog,sens,binary,1
pradofloxacin,clsi,Only-Count,dog,ppv,binary,1
pradofloxacin,clsi,Only-Count,dog,npv,binary,1
pradofloxacin,clsi,Only-Count,dog,accuracy,binary,1
pradofloxacin,clsi,Only-Count,dog,f_meas,binary,1
ceftiofur,clsi,Only-Count,cattle,spec,binary,0.4
ceftiofur,clsi,Only-Count,cattle,sens,binary,0.9666666666666667
ceftiofur,clsi,Only-Count,cattle,ppv,binary,0.8285714285714285
ceftiofur,clsi,Only-Count,cattle,npv,binary,0.8
ceftiofur,clsi,Only-Count,cattle,accuracy,binary,0.825
ceftiofur,clsi,Only-Count,cattle,f_meas,binary,0.8923076923076922
ampicillin,ecoff,Only-Count,cat,spec,binary,0.8571428571428571
ampicillin,ecoff,Only-Count,cat,sens,binary,0.8571428571428571
ampicillin,ecoff,Only-Count,cat,ppv,binary,0.8571428571428571
ampicillin,ecoff,Only-Count,cat,npv,binary,0.8571428571428571
ampicillin,ecoff,Only-Count,cat,accuracy,binary,0.8571428571428571
ampicillin,ecoff,Only-Count,cat,f_meas,binary,0.8571428571428571
ampicillin,ecoff,Only-Count,swine,spec,binary,1
ampicillin,ecoff,Only-Count,swine,sens,binary,1
ampicillin,ecoff,Only-Count,swine,ppv,binary,1
ampicillin,ecoff,Only-Count,swine,npv,binary,1
ampicillin,ecoff,Only-Count,swine,accuracy,binary,1
ampicillin,ecoff,Only-Count,swine,f_meas,binary,1
cefazolin,ecoff,Only-Count,cat,spec,binary,0.25
cefazolin,ecoff,Only-Count,cat,sens,binary,1
cefazolin,ecoff,Only-Count,cat,ppv,binary,0.9117647058823529
cefazolin,ecoff,Only-Count,cat,npv,binary,1
cefazolin,ecoff,Only-Count,cat,accuracy,binary,0.9142857142857143
cefazolin,ecoff,Only-Count,cat,f_meas,binary,0.9538461538461539
cefpodoxime,ecoff,Only-Count,cat,spec,binary,0.3333333333333333
cefpodoxime,ecoff,Only-Count,cat,sens,binary,0.96875
cefpodoxime,ecoff,Only-Count,cat,ppv,binary,0.9393939393939393
cefpodoxime,ecoff,Only-Count,cat,npv,binary,0.5000000000000001
cefpodoxime,ecoff,Only-Count,cat,accuracy,binary,0.9142857142857143
cefpodoxime,ecoff,Only-Count,cat,f_meas,binary,0.9538461538461539
ceftazidime,ecoff,Only-Count,cat,spec,binary,0.6666666666666666
ceftazidime,ecoff,Only-Count,cat,sens,binary,NA
ceftazidime,ecoff,Only-Count,cat,ppv,binary,NA
ceftazidime,ecoff,Only-Count,cat,npv,binary,NA
ceftazidime,ecoff,Only-Count,cat,accuracy,binary,0.6666666666666666
ceftazidime,ecoff,Only-Count,cat,f_meas,binary,NA
ceftazidime,ecoff,Only-Count,horse,spec,binary,1
ceftazidime,ecoff,Only-Count,horse,sens,binary,0.9259259259259259
ceftazidime,ecoff,Only-Count,horse,ppv,binary,1
ceftazidime,ecoff,Only-Count,horse,npv,binary,0.6
ceftazidime,ecoff,Only-Count,horse,accuracy,binary,0.9333333333333333
ceftazidime,ecoff,Only-Count,horse,f_meas,binary,0.9615384615384615
chloramphenicol,ecoff,Only-Count,cat,spec,binary,1
chloramphenicol,ecoff,Only-Count,cat,sens,binary,1
chloramphenicol,ecoff,Only-Count,cat,ppv,binary,1
chloramphenicol,ecoff,Only-Count,cat,npv,binary,1
chloramphenicol,ecoff,Only-Count,cat,accuracy,binary,1
chloramphenicol,ecoff,Only-Count,cat,f_meas,binary,1
chloramphenicol,ecoff,Only-Count,dog,spec,binary,0.5
chloramphenicol,ecoff,Only-Count,dog,sens,binary,1
chloramphenicol,ecoff,Only-Count,dog,ppv,binary,0.9666666666666666
chloramphenicol,ecoff,Only-Count,dog,npv,binary,1
chloramphenicol,ecoff,Only-Count,dog,accuracy,binary,0.967741935483871
chloramphenicol,ecoff,Only-Count,dog,f_meas,binary,0.983050847457627
doxycycline,ecoff,Only-Count,cat,spec,binary,0
doxycycline,ecoff,Only-Count,cat,sens,binary,1
doxycycline,ecoff,Only-Count,cat,ppv,binary,0.9714285714285714
doxycycline,ecoff,Only-Count,cat,npv,binary,NA
doxycycline,ecoff,Only-Count,cat,accuracy,binary,0.9714285714285714
doxycycline,ecoff,Only-Count,cat,f_meas,binary,0.9855072463768115
doxycycline,ecoff,Only-Count,dog,spec,binary,0.9
doxycycline,ecoff,Only-Count,dog,sens,binary,0.9655172413793104
doxycycline,ecoff,Only-Count,dog,ppv,binary,0.9655172413793103
doxycycline,ecoff,Only-Count,dog,npv,binary,0.9
doxycycline,ecoff,Only-Count,dog,accuracy,binary,0.9487179487179487
doxycycline,ecoff,Only-Count,dog,f_meas,binary,0.9655172413793104
enrofloxacin,ecoff,Only-Count,cattle,spec,binary,1
enrofloxacin,ecoff,Only-Count,cattle,sens,binary,0.9714285714285714
enrofloxacin,ecoff,Only-Count,cattle,ppv,binary,1
enrofloxacin,ecoff,Only-Count,cattle,npv,binary,0.9090909090909091
enrofloxacin,ecoff,Only-Count,cattle,accuracy,binary,0.9777777777777777
enrofloxacin,ecoff,Only-Count,cattle,f_meas,binary,0.9855072463768115
enrofloxacin,ecoff,Only-Count,swine,spec,binary,1
enrofloxacin,ecoff,Only-Count,swine,sens,binary,1
enrofloxacin,ecoff,Only-Count,swine,ppv,binary,1
enrofloxacin,ecoff,Only-Count,swine,npv,binary,1
enrofloxacin,ecoff,Only-Count,swine,accuracy,binary,1
enrofloxacin,ecoff,Only-Count,swine,f_meas,binary,1
gentamicin,ecoff,Only-Count,cat,spec,binary,0.5
gentamicin,ecoff,Only-Count,cat,sens,binary,1
gentamicin,ecoff,Only-Count,cat,ppv,binary,0.972972972972973
gentamicin,ecoff,Only-Count,cat,npv,binary,1
gentamicin,ecoff,Only-Count,cat,accuracy,binary,0.9736842105263158
gentamicin,ecoff,Only-Count,cat,f_meas,binary,0.9863013698630138
gentamicin,ecoff,Only-Count,cattle,spec,binary,0.5
gentamicin,ecoff,Only-Count,cattle,sens,binary,1
gentamicin,ecoff,Only-Count,cattle,ppv,binary,0.896551724137931
gentamicin,ecoff,Only-Count,cattle,npv,binary,1
gentamicin,ecoff,Only-Count,cattle,accuracy,binary,0.90625
gentamicin,ecoff,Only-Count,cattle,f_meas,binary,0.9454545454545454
gentamicin,ecoff,Only-Count,chicken,spec,binary,1
gentamicin,ecoff,Only-Count,chicken,sens,binary,0.9615384615384616
gentamicin,ecoff,Only-Count,chicken,ppv,binary,1
gentamicin,ecoff,Only-Count,chicken,npv,binary,0.8
gentamicin,ecoff,Only-Count,chicken,accuracy,binary,0.9666666666666667
gentamicin,ecoff,Only-Count,chicken,f_meas,binary,0.9803921568627451
gentamicin,ecoff,Only-Count,swine,spec,binary,0.8888888888888888
gentamicin,ecoff,Only-Count,swine,sens,binary,1
gentamicin,ecoff,Only-Count,swine,ppv,binary,0.8888888888888888
gentamicin,ecoff,Only-Count,swine,npv,binary,1
gentamicin,ecoff,Only-Count,swine,accuracy,binary,0.9411764705882353
gentamicin,ecoff,Only-Count,swine,f_meas,binary,0.9411764705882353
gentamicin,ecoff,Only-Count,turkey,spec,binary,0.75
gentamicin,ecoff,Only-Count,turkey,sens,binary,1
gentamicin,ecoff,Only-Count,turkey,ppv,binary,0.8
gentamicin,ecoff,Only-Count,turkey,npv,binary,1
gentamicin,ecoff,Only-Count,turkey,accuracy,binary,0.875
gentamicin,ecoff,Only-Count,turkey,f_meas,binary,0.888888888888889
tetracycline,ecoff,Only-Count,cat,spec,binary,1
tetracycline,ecoff,Only-Count,cat,sens,binary,1
tetracycline,ecoff,Only-Count,cat,ppv,binary,1
tetracycline,ecoff,Only-Count,cat,npv,binary,1
tetracycline,ecoff,Only-Count,cat,accuracy,binary,1
tetracycline,ecoff,Only-Count,cat,f_meas,binary,1
tetracycline,ecoff,Only-Count,cattle,spec,binary,0.8181818181818182
tetracycline,ecoff,Only-Count,cattle,sens,binary,0.9
tetracycline,ecoff,Only-Count,cattle,ppv,binary,0.8181818181818182
tetracycline,ecoff,Only-Count,cattle,npv,binary,0.9
tetracycline,ecoff,Only-Count,cattle,accuracy,binary,0.8571428571428571
tetracycline,ecoff,Only-Count,cattle,f_meas,binary,0.8571428571428572
tetracycline,ecoff,Only-Count,chicken,spec,binary,1
tetracycline,ecoff,Only-Count,chicken,sens,binary,1
tetracycline,ecoff,Only-Count,chicken,ppv,binary,1
tetracycline,ecoff,Only-Count,chicken,npv,binary,1
tetracycline,ecoff,Only-Count,chicken,accuracy,binary,1
tetracycline,ecoff,Only-Count,chicken,f_meas,binary,1
tetracycline,ecoff,Only-Count,dog,spec,binary,1
tetracycline,ecoff,Only-Count,dog,sens,binary,1
tetracycline,ecoff,Only-Count,dog,ppv,binary,1
tetracycline,ecoff,Only-Count,dog,npv,binary,1
tetracycline,ecoff,Only-Count,dog,accuracy,binary,1
tetracycline,ecoff,Only-Count,dog,f_meas,binary,1
tetracycline,ecoff,Only-Count,horse,spec,binary,1
tetracycline,ecoff,Only-Count,horse,sens,binary,0.96
tetracycline,ecoff,Only-Count,horse,ppv,binary,1
tetracycline,ecoff,Only-Count,horse,npv,binary,0.9166666666666666
tetracycline,ecoff,Only-Count,horse,accuracy,binary,0.9722222222222222
tetracycline,ecoff,Only-Count,horse,f_meas,binary,0.9795918367346939
tetracycline,ecoff,Only-Count,swine,spec,binary,1
tetracycline,ecoff,Only-Count,swine,sens,binary,1
tetracycline,ecoff,Only-Count,swine,ppv,binary,1
tetracycline,ecoff,Only-Count,swine,npv,binary,1
tetracycline,ecoff,Only-Count,swine,accuracy,binary,1
tetracycline,ecoff,Only-Count,swine,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cat,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cat,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cat,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cat,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cat,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cat,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cattle,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cattle,sens,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cattle,ppv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cattle,npv,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cattle,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,cattle,f_meas,binary,NA
trimethoprim_sulfamethoxazole,ecoff,Only-Count,chicken,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,chicken,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,chicken,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,chicken,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,chicken,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,chicken,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,dog,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,dog,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,dog,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,dog,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,dog,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,dog,f_meas,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,horse,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,horse,sens,binary,0.9230769230769231
trimethoprim_sulfamethoxazole,ecoff,Only-Count,horse,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,horse,npv,binary,0.8571428571428573
trimethoprim_sulfamethoxazole,ecoff,Only-Count,horse,accuracy,binary,0.9473684210526315
trimethoprim_sulfamethoxazole,ecoff,Only-Count,horse,f_meas,binary,0.9600000000000001
trimethoprim_sulfamethoxazole,ecoff,Only-Count,turkey,spec,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,turkey,sens,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,turkey,ppv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,turkey,npv,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,turkey,accuracy,binary,1
trimethoprim_sulfamethoxazole,ecoff,Only-Count,turkey,f_meas,binary,1
amoxicillin,ecoff,Only-Count,chicken,spec,binary,0.8333333333333334
amoxicillin,ecoff,Only-Count,chicken,sens,binary,1
amoxicillin,ecoff,Only-Count,chicken,ppv,binary,0.9523809523809524
amoxicillin,ecoff,Only-Count,chicken,npv,binary,1
amoxicillin,ecoff,Only-Count,chicken,accuracy,binary,0.9615384615384616
amoxicillin,ecoff,Only-Count,chicken,f_meas,binary,0.975609756097561
ceftiofur,ecoff,Only-Count,chicken,spec,binary,1
ceftiofur,ecoff,Only-Count,chicken,sens,binary,0.9473684210526315
ceftiofur,ecoff,Only-Count,chicken,ppv,binary,1
ceftiofur,ecoff,Only-Count,chicken,npv,binary,0.5
ceftiofur,ecoff,Only-Count,chicken,accuracy,binary,0.95
ceftiofur,ecoff,Only-Count,chicken,f_meas,binary,0.972972972972973
ceftiofur,ecoff,Only-Count,horse,spec,binary,0.3333333333333333
ceftiofur,ecoff,Only-Count,horse,sens,binary,0.96
ceftiofur,ecoff,Only-Count,horse,ppv,binary,0.857142857142857
ceftiofur,ecoff,Only-Count,horse,npv,binary,0.6666666666666665
ceftiofur,ecoff,Only-Count,horse,accuracy,binary,0.8387096774193549
ceftiofur,ecoff,Only-Count,horse,f_meas,binary,0.9056603773584904
ceftiofur,ecoff,Only-Count,swine,spec,binary,0.5714285714285714
ceftiofur,ecoff,Only-Count,swine,sens,binary,1
ceftiofur,ecoff,Only-Count,swine,ppv,binary,0.8636363636363636
ceftiofur,ecoff,Only-Count,swine,npv,binary,1
ceftiofur,ecoff,Only-Count,swine,accuracy,binary,0.8846153846153846
ceftiofur,ecoff,Only-Count,swine,f_meas,binary,0.9268292682926829
ceftiofur,ecoff,Only-Count,turkey,spec,binary,0
ceftiofur,ecoff,Only-Count,turkey,sens,binary,1
