mic_id,breakpoint,gene,possible,important,possible_loo,important_loo,s0,ef_2,ef_3,ef_5,ef_10
amikacin,clsi,dog:count,TRUE,TRUE,TRUE,TRUE,-1.4434912984679726e-6,0.27142331618718507,0.6068234562163127,0.9234911964401492,0.9989582601023564
amikacin,clsi,horse:count,TRUE,TRUE,FALSE,FALSE,1.665118316809031e-6,0.21864793199378585,0.49780684995417834,0.845073825586425,0.9933958763547396
amoxicillin_clavulanic_acid,clsi,cmy_2,TRUE,FALSE,TRUE,FALSE,0,0.7368020914610144,0.9668963988115816,0.9983598180077856,0.9998844159978526
amoxicillin_clavulanic_acid,clsi,cmy_107,TRUE,FALSE,TRUE,FALSE,0,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744
amoxicillin_clavulanic_acid,clsi,cmy_130,TRUE,FALSE,TRUE,FALSE,0,0.6704561975053893,0.9335429741119602,0.992430458022794,0.9985958448333744
amoxicillin_clavulanic_acid,clsi,cmy_14,TRUE,FALSE,TRUE,FALSE,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222
amoxicillin_clavulanic_acid,clsi,ctx_m_1,TRUE,FALSE,TRUE,FALSE,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222
amoxicillin_clavulanic_acid,clsi,ctx_m_116,TRUE,FALSE,TRUE,FALSE,0,0.6744440358947598,0.9358975502389244,0.9929815939983072,0.9987513277835222
amoxicillin_clavulanic_acid,clsi,ctx_m_14,TRUE,TRUE,TRUE,TRUE,-1.501350871628006,0.6783563183328467,0.9381631166710868,0.9934935972903512,0.9988904994272326
amoxicillin_clavulanic_acid,clsi,ctx_m_15,TRUE,FALSE,TRUE,FALSE,0,0.7002906151620133,0.9500581825157108,0.9958809348345342,0.9994631493020776
amoxicillin_clavulanic_acid,clsi,ctx_m_55,TRUE,FALSE,TRUE,FALSE,0,0.6821938925630808,0.9403428436816154,0.9939691137195588,0.999014959940694
amoxicillin_clavulanic_acid,clsi,bla_ec,TRUE,TRUE,TRUE,TRUE,-1.472341417772606,0.7921073132010464,0.9908891363808604,0.999978533122452,0.9999999975710014
amoxicillin_clavulanic_acid,clsi,bla_ec_13,TRUE,FALSE,TRUE,TRUE,0,0.6896482956713778,0.9444569794869307,0.994820452975653,0.9992254402116116
amoxicillin_clavulanic_acid,clsi,bla_ec_15,TRUE,FALSE,TRUE,FALSE,0,0.6821938925630808,0.9403428436816154,0.9939691137195588,0.999014959940694
amoxicillin_clavulanic_acid,clsi,bla_ec_18,TRUE,FALSE,TRUE,FALSE,0,0.7583937774997375,0.9751938831630652,0.9991742731628688,0.9999658667490874
amoxicillin_clavulanic_acid,clsi,bla_ec_19,TRUE,FALSE,TRUE,FALSE,0,0.7256624445790998,0.9621422681850758,0.9977702764673512,0.9998048211534616
